"curve_id","n_det","tau","point_id","fidelity","max_success_probability"
2,2,0.98,17,0.37802777344809624,0.13096821492373467
2,2,0.98,18,0.3844011756573386,0.13096821492373467
2,2,0.98,19,0.390774577866581,0.1288157734523034
2,2,0.98,20,0.39714798007582336,0.1288157734523034
2,2,0.98,21,0.40352138228506573,0.1267114341296645
2,2,0.98,22,0.40989478449430805,0.1267114341296645
2,2,0.98,23,0.4162681867035504,0.12465319631421463
2,2,0.98,24,0.4226415889127928,0.12465319631421463
2,2,0.98,25,0.4290149911220351,0.12263911849479922
2,2,0.98,26,0.4353883933312775,0.12263911849479922
2,2,0.98,27,0.44176179554051986,0.12066731570958705
2,2,0.98,28,0.4481351977497622,0.12066731570958705
2,2,0.98,29,0.45450859995900456,0.11873595707914199
2,2,0.98,30,0.46088200216824693,0.11873595707914199
2,2,0.98,31,0.46725540437748925,0.11684326344855714
2,2,0.98,32,0.4736288065867317,0.11684326344855714
2,2,0.98,33,0.480002208795974,0.11498750513387113
2,2,0.98,34,0.4863756110052163,0.11498750513387113
2,2,0.98,35,0.49274901321445874,0.11316699976833511
2,2,0.98,36,0.49912241542370106,0.11316699976833511
2,2,0.98,37,0.5054958176329434,0.11138011024442877
2,2,0.98,38,0.5118692198421858,0.10962524274784928
2,2,0.98,39,0.5182426220514281,0.10962524274784928
2,2,0.98,40,0.5246160242606706,0.10790084488001037
2,2,0.98,41,0.5309894264699129,0.10790084488001037
2,2,0.98,42,0.5373628286791552,0.10620540386589701
2,2,0.98,43,0.5437362308883975,0.10620540386589701
2,2,0.98,44,0.5501096330976399,0.10453744484442586
2,2,0.98,45,0.5564830353068824,0.10453744484442586
2,2,0.98,46,0.5628564375161247,0.10289552923875964
2,2,0.98,47,0.569229839725367,0.10289552923875964
2,2,0.98,48,0.5756032419346093,0.10127825320432611
2,2,0.98,49,0.5819766441438516,0.10127825320432611
2,2,0.98,50,0.5883500463530941,0.09968424615258853
2,2,0.98,51,0.5947234485623365,0.09968424615258853
2,2,0.98,52,0.6010968507715788,0.09811216934892066
2,2,0.98,53,0.6074702529808211,0.09811216934892066
2,2,0.98,54,0.6138436551900635,0.09656071458324415
2,2,0.98,55,0.6202170573993059,0.09656071458324415
2,2,0.98,56,0.6265904596085483,0.09502860291240203
2,2,0.98,57,0.6329638618177906,0.09502860291240203
2,2,0.98,58,0.639337264027033,0.09351458347356435
2,2,0.98,59,0.6457106662362753,0.09351458347356435
2,2,0.98,60,0.6520840684455176,0.09201743236829865
2,2,0.98,61,0.65845747065476,0.09201743236829865
2,2,0.98,62,0.6648308728640024,0.0905359516172867
2,2,0.98,63,0.6712042750732448,0.0905359516172867
2,2,0.98,64,0.6775776772824871,0.08906896818603637
2,2,0.98,65,0.6839510794917294,0.08906896818603637
2,2,0.98,66,0.6903244817009718,0.0876153330823257
2,2,0.98,67,0.6966978839102141,0.0876153330823257
2,2,0.98,68,0.7030712861194566,0.08617392052652714
2,2,0.98,69,0.7094446883286989,0.08474362719640051
2,2,0.98,70,0.7158180905379412,0.08474362719640051
2,2,0.98,71,0.7221914927471835,0.08332337154841485
2,2,0.98,72,0.728564894956426,0.08332337154841485
2,2,0.98,73,0.7349382971656684,0.08191209321816775
2,2,0.98,74,0.7413116993749107,0.08191209321816775
2,2,0.98,75,0.747685101584153,0.08050875250302178
2,2,0.98,76,0.7540585037933953,0.07911232993067721
2,2,0.98,77,0.7604319060026378,0.07911232993067721
2,2,0.98,78,0.7668053082118801,0.07772182591805224
2,2,0.98,79,0.7731787104211225,0.0763362605255576
2,2,0.98,80,0.7795521126303648,0.0763362605255576
2,2,0.98,81,0.7859255148396072,0.07495467331263768
2,2,0.98,82,0.7922989170488495,0.07357612330131312
2,2,0.98,83,0.7986723192580918,0.07357612330131312
2,2,0.98,84,0.8050457214673343,0.07219968905541477
2,2,0.98,85,0.8114191236765766,0.07082446888425162
2,2,0.98,86,0.817792525885819,0.07082446888425162
2,2,0.98,87,0.8241659280950613,0.06944958118062569
2,2,0.98,88,0.8305393303043036,0.06807416490440321
2,2,0.98,89,0.8369127325135461,0.06669738022429554
2,2,0.98,90,0.8432861347227885,0.06669738022429554
2,2,0.98,91,0.8496595369320308,0.06531840933211294
2,2,0.98,92,0.8560329391412731,0.06393645744554749
2,2,0.98,93,0.8624063413505154,0.06255075401755006
2,2,0.98,94,0.8687797435597577,0.061160554172611875
2,2,0.98,95,0.8751531457690003,0.05976514039277725
2,2,0.98,96,0.8815265479782426,0.05836382447904127
2,2,0.98,97,0.8878999501874849,0.05554089397886793
2,2,0.98,98,0.8942733523967272,0.054118071699139944
2,2,0.98,99,0.9006467546059695,0.051246993358034225
2,2,0.98,100,0.9070201568152121,0.0483389166245294
